category,prod_id,rating,polarity,review,review_len,review_id
Cell_Phones_and_Accessories,B004DM0S1M,4.0,positive,i like the case because of the design do not purchase if you are looking for a protective case good buy,21,31
Cell_Phones_and_Accessories,B004DM0S1M,3.0,neutral,this product is really cheaply made roughly fits the 4s not very precise cuts for iphone controls for the price i guess it is ok i would not buy another one it does not protect the phone,36,115
Cell_Phones_and_Accessories,B004DM0S1M,3.0,neutral,it a pretty cool looking case and it is fun to see people think that it is a real cassette tape however there is not cut-out for the charger other than that it is pretty okay,32,56
Cell_Phones_and_Accessories,B004DM0S1M,5.0,positive,not only is the case cute and i get a lot of compliments but it also protects my fragile phone,20,69
Cell_Phones_and_Accessories,B004DM0S1M,1.0,negative,absolute crap not worth even the few bucks very bendy and hardly stays in place on the phone at all,20,105
Cell_Phones_and_Accessories,B004DR8PW6,5.0,positive,i found this device met my expectations as expected the product worked fine out of the box and functioned as described my only complaint is that the unit is slightly bulkier than i would like the reason i say that is after those long workouts i always do and i am about to pass out and lay down i have to remove the device or have it poke into the back of my head this makes it difficult to call the paramedics that being said i find the unit completely acceptable as is,93,173
Cell_Phones_and_Accessories,B004DR8PW6,2.0,negative,i bought these for exercise and they worked well for about two months over time sweat warped the casing on the earpieces and they eventually stopped working the controls were responsive and they sounded ok if you are not planning on wearing these for exercise they are an inexpensive option if you are planning to work out with them I had look elsewhere,60,132
Cell_Phones_and_Accessories,B004DR8PW6,2.0,negative,almost good started working well past a week the red light did not worked then past 3 months the gogroove stoped working,21,197
Cell_Phones_and_Accessories,B004DR8PW6,5.0,positive,i like these headphones but they can be a bit clumsy if you wear glasses they will not fit as well and seem to move around a bit the basic functionality is good the bluetooth is easy to pair and the rechargeable battery holds more charge than I have been able to use on a run,54,9
Cell_Phones_and_Accessories,B004DR8PW6,3.0,neutral,i take the subway every day and with the crowds / backpack and my ear buds cable it is a pain in the butt so i opted for some bluetooth ear buds i usually watch a number of pod cast on my phone and for this reason these s ear buds are fine they do the job hold a charge for a few days and i just throw them in my backpack with no problems but i also like my tunes and for this they are not so good unless the volume is turned down to a very low setting which i can not do on the subway they sound very tinny / cheap i have also tried using them when i walk my dog in the evening and well maybe it is me but again unless turn down they again do not sound so good but as for using them with my phone very good my friends tell me no background noise even when walking down a busy street or standing on a subway platform I have also had them out in the rain with no damage so if you are looking for an entry level bluetooth headset this may be it for you low price point but if your looking for good music sound you might want to keep looking billamac,214,104
Cell_Phones_and_Accessories,B004DR8PW6,3.0,neutral,after getting frustrated this morning i figured it was time for a review on these i bought these about 3 months ago wanting to go wireless as i hate running with wires but I am not sure these were the best option I shall keep this short and sweet from a technical standpoint they work great and do what they are supposed to I had give them 5 stars in that category from a functionality standpoint they come up way short if you wanted something to just wear around the house these would be fine but if you are looking at these for running working out or anything where you are moving or sweating I had say move on because of the design you have to bend these to get them to put them on and after doing this a few times I have found you constantly have one side coming out of your ear and are having to stick it back in over and over if you get sweat on the ear buds you can forget about it I have tried to bend them inward but to no avail it can make for quite a frustrating experience I had give them 15 stars in the functionality category if you are looking for something for exercise look elsewhere i wish i had went with the lg tone and will probably purchase them in the near future i wish you could give half stars I had give an overall of 25 since i can not i m just giving them 3 since technically they do work,255,119
